"","RT","label_cond","label","second_stim","first_stim","first_stim_cat","block","third_stim","isRight","subjCode"
"11334",941.33,0.5,"gek","square_3","square_3","S",3,"circle_6",1,90
"11335",1381.585,0.5,"talp","circle_6","circle_6","C",3,"square_7",1,90
"11336",719.345,0.5,"talp","square_5","circle_3","C",3,"circle_3",1,90
"11337",737.605,0.5,"gek","circle_2","square_3","S",3,"square_3",1,90
"11338",913.415,0.5,"gek","square_2","square_2","S",3,"circle_5",1,90
"11339",522.19,0.5,"talp","circle_6","circle_6","C",3,"square_5",1,90
"11340",536.25,0.5,"talp","square_2","circle_6","C",3,"circle_6",1,90
"11341",833.42,0.5,"gek","square_7","square_7","S",3,"circle_2",1,90
"11342",466.345,0.5,"gek","square_5","square_5","S",3,"circle_4",1,90
"11343",1131.865,0.5,"gek","circle_6","square_6","S",3,"square_6",1,90
"11344",693.4249999,0.5,"gek","circle_3","square_6","S",3,"square_6",1,90
"11345",730.13,0.5,"talp","circle_5","circle_5","C",3,"square_6",1,90
"11346",1307.39,0.5,"gek","square_3","square_3","S",3,"circle_7",1,90
"11347",781.605,0.5,"gek","circle_2","square_5","S",3,"square_5",1,90
"11348",553.165,0.5,"gek","circle_4","square_7","S",3,"square_7",1,90
"11349",744.55,0.5,"gek","circle_6","square_4","S",3,"square_4",1,90
"11350",566.41,0.5,"talp","circle_2","circle_2","C",3,"square_6",1,90
"11351",1172.23,0.5,"talp","square_3","circle_4","C",3,"circle_4",1,90
"11352",858.43,0.5,"gek","square_4","square_4","S",3,"circle_5",1,90
"11353",494.24,0.5,"talp","circle_7","circle_7","C",3,"square_6",1,90
"11354",836.075,0.5,"gek","circle_3","square_2","S",3,"square_2",1,90
"11355",886.08,0.5,"talp","circle_3","circle_3","C",3,"square_4",1,90
"11356",4628,0.5,"gek","square_7","square_7","S",1,"circle_3",1,110
"11357",2587,0.5,"talp","square_6","circle_3","C",1,"circle_3",1,110
"11358",1533,0.5,"talp","square_3","circle_6","C",1,"circle_6",1,110
"11359",3529,0.5,"gek","square_5","square_5","S",1,"circle_7",1,110
"11360",1232,0.5,"gek","circle_5","square_6","S",1,"square_6",1,110
"11361",1059,0.5,"gek","circle_7","square_6","S",1,"square_6",1,110
"11362",893,0.5,"talp","circle_2","circle_2","C",1,"square_4",1,110
"11363",661,0.5,"talp","circle_6","circle_6","C",1,"square_6",1,110
"11364",1530,0.5,"talp","circle_5","circle_5","C",1,"square_4",1,110
"11365",1500,0.5,"talp","square_2","circle_5","C",1,"circle_5",1,110
"11366",1546,0.5,"gek","square_5","square_5","S",1,"circle_4",1,110
"11367",808.0000001,0.5,"gek","square_5","square_5","S",1,"circle_5",1,110
"11368",1960,0.5,"gek","circle_5","square_7","S",1,"square_7",1,110
"11369",917,0.5,"talp","square_7","circle_7","C",1,"circle_7",1,110
"11370",989.0000001,0.5,"gek","circle_4","square_2","S",1,"square_2",1,110
"11371",1795,0.5,"talp","circle_3","circle_3","C",1,"square_3",1,110
"11372",1073,0.5,"gek","square_3","square_3","S",1,"circle_2",1,110
"11373",1224,0.5,"gek","circle_2","square_6","S",1,"square_6",1,110
"11374",1340,0.5,"gek","square_4","square_4","S",1,"circle_6",1,110
"11375",874,0.5,"talp","square_2","circle_3","C",1,"circle_3",1,110
"11376",1254,0.5,"talp","circle_4","circle_4","C",1,"square_4",1,110
"11377",1092,0.5,"gek","circle_3","square_5","S",1,"square_5",1,110
"11378",1382,0.5,"gek","square_4","square_4","S",1,"circle_3",1,110
"11379",945.0000001,0.5,"talp","square_7","circle_4","C",1,"circle_4",1,110
"11380",1285,0.5,"talp","square_2","circle_7","C",1,"circle_7",1,110
"11381",1248,0.5,"talp","square_5","circle_6","C",1,"circle_6",1,110
"11382",795,0.5,"talp","circle_6","circle_6","C",1,"square_2",1,110
"11383",898,0.5,"gek","square_4","square_4","S",1,"circle_7",1,110
"11384",1096,0.5,"gek","circle_4","square_3","S",1,"square_3",1,110
"11385",724,0.5,"talp","circle_6","circle_6","C",1,"square_7",1,110
"11386",1207,0.5,"gek","square_3","square_3","S",1,"circle_7",1,110
"11387",1173,0.5,"gek","square_7","square_7","S",1,"circle_2",1,110
"11388",1932,0.5,"talp","square_6","circle_4","C",1,"circle_4",1,110
"11389",2585,0.5,"talp","square_3","circle_5","C",1,"circle_5",1,110
"11390",1817,0.5,"talp","square_7","circle_3","C",2,"circle_3",1,110
"11391",881.0000001,0.5,"talp","circle_2","circle_2","C",2,"square_7",1,110
"11392",1320,0.5,"gek","circle_5","square_3","S",2,"square_3",1,110
"11393",923.0000001,0.5,"gek","square_5","square_5","S",2,"circle_2",1,110
"11394",840,0.5,"gek","circle_7","square_6","S",2,"square_6",1,110
"11395",1416,0.5,"gek","square_3","square_3","S",2,"circle_6",1,110
"11396",892.9999999,0.5,"talp","circle_7","circle_7","C",2,"square_3",1,110
"11397",1029,0.5,"gek","square_7","square_7","S",2,"circle_5",1,110
"11398",877.0000001,0.5,"talp","square_5","circle_3","C",2,"circle_3",1,110
"11399",1601,0.5,"gek","circle_5","square_5","S",2,"square_5",1,110
"11400",1022,0.5,"talp","circle_5","circle_5","C",2,"square_4",1,110
"11401",767,0.5,"gek","square_7","square_7","S",2,"circle_7",1,110
"11402",770,0.5,"talp","square_6","circle_2","C",2,"circle_2",1,110
"11403",828,0.5,"talp","square_3","circle_3","C",2,"circle_3",1,110
"11404",969,0.5,"gek","circle_4","square_5","S",2,"square_5",1,110
"11405",657,0.5,"gek","square_7","square_7","S",2,"circle_6",1,110
"11406",735,0.5,"talp","circle_4","circle_4","C",2,"square_3",1,110
"11407",806,0.5,"gek","circle_5","square_2","S",2,"square_2",1,110
"11408",659.9999999,0.5,"gek","square_5","square_5","S",2,"circle_6",1,110
"11409",739.0000001,0.5,"talp","circle_7","circle_7","C",2,"square_2",1,110
"11410",1753,0.5,"gek","circle_4","square_6","S",2,"square_6",1,110
"11411",873,0.5,"gek","square_2","square_2","S",2,"circle_2",1,110
"11412",607,0.5,"gek","circle_3","square_2","S",2,"square_2",1,110
"11413",707.0000001,0.5,"talp","square_2","circle_6","C",2,"circle_6",1,110
"11414",762,0.5,"talp","square_4","circle_2","C",2,"circle_2",1,110
"11415",692,0.5,"talp","circle_4","circle_4","C",2,"square_7",1,110
"11416",590,0.5,"talp","square_2","circle_4","C",2,"circle_4",1,110
"11417",1975,0.5,"talp","square_4","circle_7","C",2,"circle_7",1,110
"11418",637,0.5,"talp","circle_6","circle_6","C",2,"square_6",1,110
"11419",799.9999999,0.5,"talp","square_6","circle_3","C",2,"circle_3",1,110
"11420",1936,0.5,"gek","circle_6","square_4","S",2,"square_4",1,110
"11421",632,0.5,"gek","square_3","square_3","S",2,"circle_2",1,110
"11422",1781,0.5,"talp","circle_7","circle_7","C",3,"square_5",1,110
"11423",827,0.5,"talp","square_3","circle_2","C",3,"circle_2",1,110
"11424",714,0.5,"gek","circle_6","square_6","S",3,"square_6",1,110
"11425",770,0.5,"talp","circle_2","circle_2","C",3,"square_5",1,110
"11426",979.0000001,0.5,"gek","circle_5","square_7","S",3,"square_7",1,110
"11427",605,0.5,"talp","square_6","circle_2","C",3,"circle_2",1,110
"11428",674,0.5,"gek","square_4","square_4","S",3,"circle_4",1,110
"11429",653,0.5,"gek","square_2","square_2","S",3,"circle_5",1,110
"11430",624.0000001,0.5,"gek","square_3","square_3","S",3,"circle_3",1,110
"11431",596,0.5,"gek","square_2","square_2","S",3,"circle_4",1,110
"11432",524,0.5,"gek","square_6","square_6","S",3,"circle_5",1,110
"11433",576,0.5,"talp","circle_5","circle_5","C",3,"square_3",1,110
"11434",921,0.5,"talp","square_2","circle_2","C",3,"circle_2",1,110
"11435",757,0.5,"gek","square_6","square_6","S",3,"circle_4",1,110
"11436",995,0.5,"gek","circle_6","square_4","S",3,"square_4",1,110
"11437",861,0.5,"talp","square_5","circle_3","C",3,"circle_3",1,110
"11438",2997,0.5,"gek","circle_7","square_7","S",3,"square_7",0,110
"11439",1646,0.5,"talp","circle_7","circle_7","C",3,"square_2",0,110
"11440",755,0.5,"talp","square_3","circle_4","C",3,"circle_4",1,110
"11441",770,0.5,"gek","circle_7","square_3","S",3,"square_3",0,110
"11442",757,0.5,"talp","circle_4","circle_4","C",3,"square_5",1,110
"11443",524,0.5,"gek","square_5","square_5","S",3,"circle_6",1,110
"11444",700,0.5,"talp","circle_2","circle_2","C",3,"square_4",1,110
"11445",648,0.5,"talp","square_4","circle_3","C",3,"circle_3",1,110
"11446",625.9999999,0.5,"talp","circle_6","circle_6","C",3,"square_2",1,110
"11447",671.0000001,0.5,"gek","square_5","square_5","S",3,"circle_5",1,110
"11448",789.0000001,0.5,"gek","circle_4","square_7","S",3,"square_7",1,110
"11449",1266,0.5,"gek","circle_7","square_6","S",3,"square_6",1,110
"11450",995,0.5,"talp","circle_5","circle_5","C",3,"square_4",1,110
"11451",749,0.5,"gek","circle_3","square_7","S",3,"square_7",1,110
"11452",697,0.5,"talp","circle_3","circle_3","C",3,"square_2",1,110
"11453",713.9999999,0.5,"gek","circle_6","square_7","S",3,"square_7",1,110
"11454",921,0.5,"talp","circle_2","circle_2","C",3,"square_7",1,110
"11455",661,0.5,"talp","square_3","circle_6","C",3,"circle_6",1,110
"11456",2761.235,0.5,"gek","circle_5","circle_5","C",1,"square_5",1,30
"11457",714.3,0.5,"gek","circle_5","circle_5","C",1,"square_7",1,30
"11458",669.055,0.5,"talp","square_6","square_6","S",1,"circle_2",1,30
"11459",1235.38,0.5,"talp","circle_7","square_7","S",1,"square_7",1,30
"11460",797.89,0.5,"talp","circle_4","square_6","S",1,"square_6",1,30
"11461",672.905,0.5,"talp","square_6","square_6","S",1,"circle_7",1,30
"11462",785.845,0.5,"talp","circle_4","square_5","S",1,"square_5",1,30
"11463",832.81,0.5,"gek","circle_4","circle_4","C",1,"square_2",1,30
"11464",567.675,0.5,"gek","circle_5","circle_5","C",1,"square_2",1,30
"11465",580.73,0.5,"talp","circle_7","square_5","S",1,"square_5",1,30
"11466",721.905,0.5,"talp","square_6","square_6","S",1,"circle_3",1,30
"11467",838.45,0.5,"talp","square_3","square_3","S",1,"circle_6",1,30
"11468",618.705,0.5,"gek","square_3","circle_7","C",1,"circle_7",1,30
"11469",561.605,0.5,"talp","circle_5","square_3","S",1,"square_3",1,30
"11470",775.995,0.5,"gek","square_7","circle_3","C",1,"circle_3",1,30
"11471",745.765,0.5,"gek","square_4","circle_7","C",1,"circle_7",1,30
"11472",497.43,0.5,"gek","square_5","circle_2","C",1,"circle_2",1,30
"11473",699.055,0.5,"talp","square_2","square_2","S",1,"circle_3",1,30
"11474",533.605,0.5,"talp","circle_3","square_3","S",1,"square_3",1,30
"11475",654.185,0.5,"talp","square_4","square_4","S",1,"circle_5",1,30
"11476",578.775,0.5,"talp","square_2","square_2","S",1,"circle_6",1,30
"11477",671.245,0.5,"gek","square_4","circle_3","C",1,"circle_3",1,30
"11478",2604.96,0.5,"talp","circle_7","square_2","S",1,"square_2",1,30
"11479",667.82,0.5,"gek","circle_6","circle_6","C",1,"square_4",1,30
"11480",626.235,0.5,"talp","circle_2","square_7","S",1,"square_7",1,30
"11481",612.755,0.5,"talp","square_6","square_6","S",1,"circle_6",1,30
"11482",791.805,0.5,"talp","circle_4","square_4","S",1,"square_4",1,30
"11483",864.55,0.5,"gek","circle_5","circle_5","C",1,"square_6",1,30
"11484",649.965,0.5,"gek","circle_2","circle_2","C",1,"square_2",1,30
"11485",568.6,0.5,"talp","circle_6","square_7","S",1,"square_7",1,30
"11486",559.62,0.5,"gek","circle_4","circle_4","C",1,"square_7",1,30
"11487",835.84,0.5,"gek","square_5","circle_3","C",1,"circle_3",1,30
"11488",1313.83,0.5,"gek","circle_2","circle_2","C",1,"square_4",1,30
"11489",690.6,0.5,"gek","square_5","circle_3","C",2,"circle_3",1,30
"11490",586.73,0.5,"talp","square_3","square_3","S",2,"circle_4",1,30
"11491",660.565,0.5,"talp","circle_4","square_5","S",2,"square_5",1,30
"11492",583.935,0.5,"talp","circle_7","square_3","S",2,"square_3",1,30
"11493",451.665,0.5,"gek","circle_3","circle_3","C",2,"square_2",1,30
"11494",476.06,0.5,"talp","circle_2","square_5","S",2,"square_5",1,30
"11495",655.28,0.5,"gek","square_4","circle_6","C",2,"circle_6",1,30
"11496",596.965,0.5,"talp","square_4","square_4","S",2,"circle_7",1,30
"11497",552.9,0.5,"gek","square_6","circle_3","C",2,"circle_3",1,30
"11498",622.465,0.5,"talp","square_3","square_3","S",2,"circle_6",1,30
"11499",613.345,0.5,"gek","circle_7","circle_7","C",2,"square_2",1,30
"11500",615.175,0.5,"gek","circle_5","circle_5","C",2,"square_6",1,30
"11501",634.56,0.5,"gek","circle_4","circle_4","C",2,"square_2",1,30
"11502",623.195,0.5,"gek","square_7","circle_7","C",2,"circle_7",1,30
"11503",975.49,0.5,"talp","square_3","square_3","S",2,"circle_5",1,30
"11504",493.11,0.5,"gek","square_6","circle_6","C",2,"circle_6",1,30
"11505",625.79,0.5,"talp","circle_7","square_6","S",2,"square_6",1,30
"11506",450.87,0.5,"gek","circle_6","circle_6","C",2,"square_2",1,30
"11507",564.55,0.5,"gek","square_7","circle_6","C",2,"circle_6",1,30
"11508",1123.15,0.5,"gek","circle_6","circle_6","C",2,"square_5",1,30
"11509",931.245,0.5,"talp","circle_2","square_4","S",2,"square_4",1,30
"11510",479.465,0.5,"gek","square_2","circle_5","C",2,"circle_5",1,30
"11511",504.73,0.5,"gek","circle_4","circle_4","C",2,"square_7",1,30
"11512",585.285,0.5,"talp","square_2","square_2","S",2,"circle_2",1,30
"11513",655.845,0.5,"talp","circle_5","square_4","S",2,"square_4",1,30
"11514",1259.84,0.5,"gek","square_5","circle_7","C",2,"circle_7",1,30
"11515",579.51,0.5,"gek","square_4","circle_4","C",2,"circle_4",1,30
"11516",420.415,0.5,"talp","square_3","square_3","S",2,"circle_2",1,30
"11517",576.705,0.5,"talp","square_7","square_7","S",2,"circle_5",1,30
"11518",646.08,0.5,"talp","circle_2","square_6","S",2,"square_6",1,30
"11519",513.8,0.5,"talp","square_7","square_7","S",2,"circle_2",1,30
"11520",594.38,0.5,"gek","circle_3","circle_3","C",2,"square_3",1,30
"11521",592.09,0.5,"gek","square_6","circle_4","C",2,"circle_4",1,30
"11522",566.02,0.5,"gek","square_5","circle_5","C",3,"circle_5",1,30
"11523",537.18,0.5,"gek","circle_7","circle_7","C",3,"square_3",1,30
"11524",481.975,0.5,"talp","circle_3","square_2","S",3,"square_2",1,30
"11525",578.875,0.5,"gek","circle_3","circle_3","C",3,"square_6",1,30
"11526",628.345,0.5,"gek","square_5","circle_3","C",3,"circle_3",1,30
"11527",484.335,0.5,"gek","circle_4","circle_4","C",3,"square_3",1,30
"11528",1110.475,0.5,"gek","square_4","circle_4","C",3,"circle_4",1,30
"11529",2069.4,0.5,"talp","square_7","square_7","S",3,"circle_6",0,30
"11530",725.315,0.5,"gek","square_5","circle_7","C",3,"circle_7",1,30
"11531",548.605,0.5,"gek","square_2","circle_5","C",3,"circle_5",1,30
"11532",510.225,0.5,"gek","square_6","circle_4","C",3,"circle_4",1,30
"11533",622.005,0.5,"gek","circle_6","circle_6","C",3,"square_3",1,30
"11534",1222.79,0.5,"talp","circle_4","square_5","S",3,"square_5",1,30
"11535",1120.945,0.5,"talp","square_2","square_2","S",3,"circle_4",1,30
"11536",463.3,0.5,"talp","circle_2","square_4","S",3,"square_4",1,30
"11537",557.91,0.5,"gek","circle_7","circle_7","C",3,"square_4",1,30
"11538",647.475,0.5,"talp","square_5","square_5","S",3,"circle_6",1,30
"11539",650.575,0.5,"talp","square_6","square_6","S",3,"circle_2",1,30
"11540",498.15,0.5,"gek","circle_7","circle_7","C",3,"square_2",1,30
"11541",500.565,0.5,"talp","square_5","square_5","S",3,"circle_2",1,30
"11542",493.41,0.5,"gek","circle_5","circle_5","C",3,"square_6",1,30
"11543",618.73,0.5,"talp","circle_7","square_6","S",3,"square_6",1,30
"11544",446.26,0.5,"talp","square_2","square_2","S",3,"circle_2",1,30
"11545",634.805,0.5,"talp","square_7","square_7","S",3,"circle_7",1,30
"11546",587.36,0.5,"gek","circle_5","circle_5","C",3,"square_7",1,30
"11547",727.17,0.5,"talp","circle_3","square_4","S",3,"square_4",1,30
"11548",904.495,0.5,"talp","circle_3","square_3","S",3,"square_3",1,30
"11549",781.405,0.5,"talp","square_7","square_7","S",3,"circle_4",1,30
"11550",546.96,0.5,"talp","square_3","square_3","S",3,"circle_5",1,30
"11551",564.98,0.5,"talp","circle_2","square_3","S",3,"square_3",1,30
"11552",460.095,0.5,"gek","square_7","circle_2","C",3,"circle_2",1,30
"11553",523.72,0.5,"gek","square_4","circle_5","C",3,"circle_5",1,30
"11554",525.19,0.5,"gek","square_7","circle_3","C",3,"circle_3",1,30
"11555",1837.29,0.5,"gek","circle_2","square_2","S",1,"square_2",0,104
"11556",910.885,0.5,"talp","square_3","circle_5","C",1,"circle_5",1,104
"11557",853.705,0.5,"gek","circle_4","square_4","S",1,"square_4",0,104
"11558",941.295,0.5,"gek","circle_5","square_5","S",1,"square_5",1,104
"11559",476.62,0.5,"talp","circle_5","circle_5","C",1,"square_6",1,104
"11560",636.585,0.5,"talp","square_7","circle_4","C",1,"circle_4",1,104
"11561",723.665,0.5,"gek","circle_7","square_2","S",1,"square_2",1,104
"11562",576.26,0.5,"talp","square_5","circle_7","C",1,"circle_7",1,104
"11563",792.99,0.5,"talp","circle_3","circle_3","C",1,"square_3",0,104
"11564",910.325,0.5,"talp","circle_2","circle_2","C",1,"square_7",1,104
"11565",608.575,0.5,"talp","circle_3","circle_3","C",1,"square_6",1,104
"11566",585.875,0.5,"gek","circle_4","square_3","S",1,"square_3",1,104
"11567",481.335,0.5,"talp","circle_7","circle_7","C",1,"square_7",1,104
"11568",498.65,0.5,"gek","circle_2","square_3","S",1,"square_3",1,104
"11569",696.35,0.5,"gek","square_6","square_6","S",1,"circle_6",1,104
"11570",462.57,0.5,"talp","circle_5","circle_5","C",1,"square_7",1,104
"11571",678.66,0.5,"gek","square_5","square_5","S",1,"circle_2",1,104
"11572",749.33,0.5,"gek","square_4","square_4","S",1,"circle_3",1,104
"11573",623.295,0.5,"gek","circle_5","square_4","S",1,"square_4",1,104
"11574",414.14,0.5,"talp","circle_6","circle_6","C",1,"square_5",1,104
"11575",313.415,0.5,"talp","square_6","circle_2","C",1,"circle_2",0,104
"11576",573.905,0.5,"talp","square_4","circle_7","C",1,"circle_7",1,104
"11577",568.885,0.5,"talp","circle_5","circle_5","C",1,"square_2",1,104
"11578",658.64,0.5,"talp","square_2","circle_3","C",1,"circle_3",1,104
"11579",521.28,0.5,"talp","square_7","circle_3","C",1,"circle_3",1,104
"11580",756.44,0.5,"gek","circle_4","square_5","S",1,"square_5",1,104
"11581",786.685,0.5,"gek","square_3","square_3","S",1,"circle_6",1,104
"11582",530.8,0.5,"gek","circle_6","square_7","S",1,"square_7",1,104
"11583",930.145,0.5,"talp","circle_4","circle_4","C",1,"square_2",1,104
"11584",845.63,0.5,"gek","square_3","square_3","S",1,"circle_7",1,104
"11585",526.3,0.5,"gek","circle_4","square_6","S",1,"square_6",1,104
"11586",622.54,0.5,"gek","square_4","square_4","S",1,"circle_2",1,104
"11587",637.825,0.5,"talp","square_4","circle_6","C",1,"circle_6",1,104
"11588",487.16,0.5,"gek","square_2","square_2","S",1,"circle_6",1,104
"11589",882.385,0.5,"talp","circle_3","circle_3","C",2,"square_2",1,104
"11590",610.09,0.5,"gek","circle_5","square_2","S",2,"square_2",1,104
"11591",652.41,0.5,"talp","square_2","circle_6","C",2,"circle_6",1,104
"11592",853.395,0.5,"talp","circle_6","circle_6","C",2,"square_7",1,104
"11593",732.79,0.5,"gek","square_7","square_7","S",2,"circle_3",1,104
"11594",821.56,0.5,"talp","circle_7","circle_7","C",2,"square_2",1,104
"11595",685.55,0.5,"talp","square_7","circle_7","C",2,"circle_7",1,104
"11596",708.29,0.5,"talp","circle_5","circle_5","C",2,"square_3",1,104
"11597",786.495,0.5,"gek","square_6","square_6","S",2,"circle_5",1,104
"11598",706.465,0.5,"gek","square_5","square_5","S",2,"circle_6",1,104
"11599",1014.19,0.5,"talp","circle_3","circle_3","C",2,"square_4",1,104
"11600",719.84,0.5,"gek","circle_4","square_7","S",2,"square_7",1,104
"11601",669.595,0.5,"gek","circle_4","square_6","S",2,"square_6",1,104
"11602",684.63,0.5,"talp","square_7","circle_2","C",2,"circle_2",0,104
"11603",618.87,0.5,"talp","square_2","circle_4","C",2,"circle_4",1,104
"11604",615.06,0.5,"talp","square_6","circle_3","C",2,"circle_3",1,104
"11605",537.26,0.5,"gek","circle_4","square_4","S",2,"square_4",1,104
"11606",485.495,0.5,"talp","circle_4","circle_4","C",2,"square_3",1,104
"11607",577.84,0.5,"gek","circle_2","square_6","S",2,"square_6",1,104
"11608",622.505,0.5,"gek","square_3","square_3","S",2,"circle_7",1,104
"11609",715.525,0.5,"gek","square_6","square_6","S",2,"circle_6",1,104
"11610",469.9,0.5,"talp","square_3","circle_3","C",2,"circle_3",1,104
"11611",514.065,0.5,"gek","square_5","square_5","S",2,"circle_3",1,104
"11612",867.85,0.5,"talp","circle_5","circle_5","C",2,"square_4",0,104
"11613",840.815,0.5,"talp","square_3","circle_6","C",2,"circle_6",1,104
"11614",1015.805,0.5,"talp","circle_7","circle_7","C",2,"square_4",1,104
"11615",556.49,0.5,"gek","circle_7","square_5","S",2,"square_5",1,104
"11616",711.3,0.5,"gek","square_6","square_6","S",2,"circle_7",1,104
"11617",543.975,0.5,"gek","circle_5","square_7","S",2,"square_7",1,104
"11618",526.425,0.5,"talp","circle_2","circle_2","C",2,"square_5",1,104
